mutation_rate,treatment_coverage,beta,cost_of_resistances_factor,cycling_period
0.004544771864405025,0.6344890984549739,0.3210111375826031,0.8653931830295143,682
0.019368530613579345,0.5374894496196927,0.0438180532179739,0.9201518059910108,1295
0.008710992714036955,0.4004597886293927,0.037935911156952086,1.0239566210028177,1810
0.015318522637747205,0.45571168697522235,0.07375589447281605,1.0074929370641235,449
0.006900973842357123,0.6688186185631806,0.5336274323217495,1.2962154431193587,589
0.014535743910608273,0.5838291512314195,0.028500458869583828,0.9619987103870993,1045
0.01615589402356658,0.2791503387467937,0.08254199573512778,1.0957225264961161,1023
0.010279004344984556,0.5670231665840824,0.11577949938575942,1.068150899799201,1526
0.002974870537451915,0.46956986267527684,0.5546198645666781,0.9935015841077305,999
0.01245427800505895,0.5655415738196632,0.35302937173880705,1.2920357886770013,1789
0.012717133329236997,0.6188263424388727,0.10430993219370036,0.7497648159398548,1800
0.017226431067009905,0.69732241240274,0.339289031097904,0.9864738650670517,745
0.011335273877586994,0.27302159627122397,0.033385098047763226,1.296012737691849,1090
0.004056008923582687,0.3462021227376283,0.015319165833151833,0.7027330986939587,799
0.0122465510580601,0.3733790653282907,0.1295181230728017,1.284293751229568,996
0.01433527907759552,0.8936428241429266,0.1566641118002825,1.1520844746230665,418
0.010859694520257408,0.36258179425525605,0.1867960298737311,0.7695566179860726,1752
0.003966842853155595,0.8371012031148994,0.016103053757370624,1.146368162933956,1084
0.01284640878316068,0.4958735890274468,0.046913913803224676,0.8391425896796366,1307
0.015096358444697564,0.4086126572636163,0.1547769466599844,1.102311607100476,1017
0.005615639799693572,0.5309437642214605,0.08269707582612794,1.2685116506522047,1039
0.009238385144552143,0.30032779621666456,0.07581427041108386,0.9814909297961971,1056
0.009877163113109414,0.30231563072886,0.0419418829793432,1.0342587258553495,1413
0.012195989677012868,0.6201758896305691,0.2952064092919176,0.8549390894822568,1241
0.00529994069414084,0.6727208092961554,0.013527648314839047,1.1315287514218753,812
0.01095016908582908,0.3440201447760115,0.03153625269714669,1.046558121602796,538
0.011661432194432374,0.40213458616029574,0.0747631039267677,1.0229474913992584,1422
0.01049228337155401,0.8772774518108755,0.018836984885335653,1.2795161181341308,1216
0.0032456362706248707,0.24308417491221732,0.1142656753335598,0.9113327941788217,1456
0.01411833686558458,0.5848359449667567,0.01820728740568762,0.7627885399276556,1309
0.008876827099734514,0.422701099953928,0.03795237718048759,1.2804699952448941,1038
0.0074150363447933795,0.24767396310989398,0.025976111491693286,0.796162050277881,639
0.00520422064693944,0.336418134975351,0.3926461775036239,1.2527670177527264,456
0.010791715271474867,0.8423866938896276,0.17085733942427628,0.7121669938290898,1447
0.016411761367447708,0.7098644663421925,0.4832052088027107,0.8766923420493069,1157
0.008516909268785509,0.84136849411497,0.11627613626517264,0.9600986788566348,1705
0.016962997594607086,0.6220311009672925,0.16711792958030883,1.0275943873273046,419
0.011844371979632635,0.6900563204013863,0.493911899305075,1.0518260876035337,394
0.012344867453443696,0.5063587057262524,0.42332650000473043,0.8401147303243017,868
0.002276172916370678,0.6619128113068791,0.10614065229035134,0.8838815725784073,1587
0.011542684707191995,0.2582494980213958,0.20913245649663897,0.8469216205104876,1143
0.004682954088261736,0.2855104035521423,0.039234157261176614,0.7703585876435839,1141
0.0194634799980896,0.3346230936098268,0.009952592126536064,0.8247766786837581,383
0.010023855132161627,0.38375878026907606,0.043199191343982674,0.700250212680664,1330
0.00929846065196008,0.5871040152260664,0.04478316980517826,0.7072523392560813,1375
0.014658117519961945,0.20814719950455293,0.4041357597830448,1.1575545004095225,1266
0.01248727478140146,0.4559921089283921,0.08406499880819011,0.8933651257196535,1538
0.0068450553360457946,0.6289989835491158,0.0996863551216911,0.7227228541987616,1050
0.007278579521917834,0.44781262974271874,0.27664351714571533,1.1345983353817701,1335
0.01226398049248645,0.870139518865219,0.018774897142499566,0.9720960106123151,824
0.015098231530840655,0.7876731863239146,0.3141251426087068,0.8926089820632006,1674
0.010687831206561879,0.439595032902486,0.2778739792515177,0.9036505504030992,869
0.00489492144093542,0.5860017720567079,0.027000674234676593,1.0176734873716344,903
0.013549479410049133,0.8692003890038749,0.21741086736937054,1.0144182057008388,970
0.0024575411398905004,0.3586551002321515,0.16203403516688894,0.7929185274387346,717
0.0162637752731456,0.8389711530859232,0.34349675999282014,0.8330043530275785,811
0.01325048574347542,0.7481579494435024,0.21702444424180226,0.9424583422109866,672
0.009615112985676164,0.37282570481414556,0.29372696002740895,1.0644650529160578,1589
0.015217712206823063,0.5035916430451288,0.23867509485348992,0.9483463420413684,834
0.01540853672320131,0.382709723969781,0.05412726443567053,0.7167848372738965,727
0.016950418534392858,0.3397904844815439,0.03518487558009348,0.784412376337824,1486
0.018736757400836173,0.37057741780018216,0.016108988354097454,0.883707656407242,604
0.01228528330980302,0.6103839378541076,0.09084351627359626,1.2844406750716408,844
0.017716076814041724,0.6478150233324087,0.3279434496761794,1.202491105465694,1176
0.01571790147683594,0.3232185148048058,0.011931430420507386,0.8965794611830117,1702
0.010626310639367718,0.26839293854911983,0.05600084124952471,1.0618098066774584,1549
0.01534724879204566,0.7936072008975816,0.24499577429420985,0.7881942215280537,982
0.016465800011212863,0.5217165331683937,0.013186652778614234,1.173250530405029,949
0.005419641004153831,0.6141216686980076,0.014827745970121015,0.8637598161369459,433
0.01822948706103058,0.22997344747259554,0.16784369692199483,1.160519546207556,1717
0.016373910325088854,0.764037226893767,0.014974707415269474,1.2163829877244368,1246
0.005797235702934911,0.7764130576307147,0.05986231874706305,1.2592977972004187,1608
0.0031662747827801603,0.38681207670817075,0.4610975658436328,0.846444079784944,1660
0.0031967527018819304,0.2911014503830637,0.060848914961162785,1.1154783445963223,1653
0.016691074452301682,0.5312485077634663,0.023029044508640076,0.7509680678905777,886
0.01914715069969633,0.5399987615765018,0.04044990962900553,1.067495981425944,1463
0.0070781739832001984,0.406381123280835,0.39644195282730493,0.8065830839819365,1360
0.01924490267847813,0.605862492037304,0.05848292313969817,1.280048733997265,368
0.003711291906983184,0.4727993681791189,0.10685716474826866,0.9199139385295854,1178
0.017923929622006896,0.6828190535580314,0.014901741761278111,0.9250200514741511,1220
0.012215698227184003,0.6248987060489533,0.12587169334107018,1.192424441630386,1498
0.015651504269926765,0.8393656198137596,0.317326208723913,1.118890485628196,510
0.0035313967329521586,0.8119975448916055,0.080552114640105,1.1920503462880327,1585
0.017904124624519083,0.4729430171011545,0.08157508437669944,1.0791170037336302,1269
0.008498497709643912,0.7247787603194438,0.06935587029202568,0.9719550242576409,1553
0.017334473160036345,0.6582542085271081,0.3819931821692774,1.2818058145511095,1632
0.017007302947467023,0.7572398129460773,0.009750552535130526,1.2605991195817041,699
0.017075124369337027,0.8993553333463307,0.01672806707656281,0.9970654586423444,1037
0.007943190396866293,0.8939263064907093,0.014888718925533529,1.2813728884719924,943
0.013770104804585872,0.7402607766945912,0.017200794026040217,0.827423769650288,504
0.01944918297454754,0.5208707902291247,0.02592544074884629,1.117332287807369,856
0.0036735967255761767,0.27120527256335575,0.010542872227261878,1.297864600069488,367
0.019577853192858163,0.4893937645083292,0.04300878376948083,0.9191149730854626,457
0.008693113139147383,0.7886264920516366,0.03626971985508974,0.9453875143606735,397
0.009365444600603443,0.38804088428853767,0.08550167271779162,0.8137072617001319,1502
0.018567757426674915,0.777325422719416,0.040045377518617885,1.127689607251759,684
0.014512966552713297,0.34976851724513836,0.1037015949402092,1.2620135415760665,1442
0.009382050072350124,0.7129254544380101,0.13610092725935602,0.856159015537203,653
0.001999723594185759,0.611359786307882,0.03090893136190612,0.7418476613167101,1357
0.009731275248962265,0.20322696007147362,0.19680298154775136,1.2260035342830446,1727
0.012546005953229565,0.43038250437497644,0.026228880773336287,0.9227970196516225,711
0.012140384391563184,0.6612351790801256,0.2112406780252862,1.0896708845142957,508
0.011206939088839183,0.46129913677823003,0.025337732481901756,1.0232785055947948,783
0.01731254223401224,0.2912960852040205,0.009753587125355808,1.2671515178222958,1369
0.015833215402262363,0.3301566708753835,0.03881131829366628,1.1369973652399632,1141
0.011036305201788256,0.6575846125886982,0.21600908923930506,0.8774689427656444,1706
0.015856192340523267,0.41064025625008266,0.4357876779831829,1.1398912140211617,483
0.010238042785558964,0.7342343128946205,0.21419465009094726,0.7657730989129612,601
0.002102218067779268,0.3699704653095728,0.037340795593346764,0.877141118704926,1106
0.014302210245602515,0.26351440204807264,0.1841022373007664,0.7321666931418869,606
0.011835554066479128,0.4061735759875967,0.4665650739358801,1.1771218581747314,764
0.010309430577523525,0.28191697436383306,0.017808360160114615,0.8133635759664288,1406
0.006899703805587387,0.23006820031070757,0.057696662093411274,0.9402292457438223,1409
0.016934235087053884,0.5470488423174326,0.021865150097468693,1.056147911956785,559
0.01832106441963552,0.30049746478766637,0.018062698745817025,1.198445832919329,1813
0.01963702001456052,0.7461965449998655,0.027504551266771367,1.2523711862772344,1427
0.00872853020025232,0.4944731474102287,0.01237795155187277,1.0675854789111825,835
0.00299103762301129,0.7577377391905529,0.08099359924813143,0.9417606435307663,720
0.013292979269582521,0.33597180714540364,0.013419300418413957,0.7853197664236564,591
0.017823056580542212,0.39797528518846104,0.599694004442478,1.1000400425871641,1322
0.004203648863792835,0.3261279783712,0.15736616107936696,1.1854231883638295,622
0.011892609359648035,0.7638363669949355,0.3427207707331964,1.253029464841962,522
0.01459437972537455,0.2665143811819352,0.1101538411531695,1.0580024507535228,1073
0.013427910098179554,0.30305726880107464,0.04340719602644654,0.7354326408430599,796
0.005288275003028498,0.8870519436342126,0.1977669393295541,1.2398355369543674,723
0.009027329864070267,0.6271775389417595,0.5525734983287989,1.270402267304957,1310
0.008280495829036694,0.34382099975836805,0.08538014137639789,1.1899078829436232,688
0.004378070301662051,0.22043495040486832,0.13432577701773596,1.0622981454674096,1658
0.003830398827971015,0.661999946128229,0.3308879951281369,0.9550164729959938,1008
0.018433038429242092,0.5887142360203674,0.017767993263237563,0.7332923139263966,860
0.005425981599852444,0.6729523846949965,0.06874339052395943,1.1403655024182777,1785
0.018707337811056334,0.783409750240954,0.06630942236140668,0.7166228609925147,1566
0.005371607656156843,0.7530558832213785,0.06770070617310334,1.065561841104377,760
0.012548949319651432,0.7614810054978485,0.029912025171398494,1.082981656726632,964
0.013058715788123584,0.8921979722193107,0.13651344215900302,1.160461823985344,1595
0.015568513247508565,0.8686211631832759,0.01980608236390985,1.2449679714568758,1450
0.00470701469031207,0.5447794344377025,0.4012223741191767,0.8068158402411525,775
0.012348598852123934,0.636013528956257,0.11802170056182222,0.7821245080483508,993
0.009471144286362159,0.7150458612178776,0.03827156496847039,1.0287414182637067,727
0.0057398597991509485,0.3111220648761153,0.014683802496399218,0.8815163331132688,433
0.004031076368173257,0.48202966910357375,0.06051936238247428,1.118249295851538,1337
0.017284913527470552,0.44070578862510323,0.249466620138614,0.8291319123211685,1488
0.006964090588138416,0.7544358070814206,0.11631942771828911,0.9535668905930748,1379
0.010118317696571654,0.6518089098421014,0.5404051319210416,1.0870715834708715,857
0.011742217238924105,0.22018631580253695,0.010718035728544205,1.2021113401252488,1649
0.007852839977993433,0.8628815236027787,0.19859220029864386,0.8696773463494375,1374
0.0160903077381237,0.685868485467003,0.00963863617234289,0.996284763618257,1476
0.008328586993577936,0.5971555514636848,0.010177648072462988,0.9447325228934971,1571
0.004490229383432132,0.5340210724702197,0.356229263751175,0.8027350166371184,1375
0.018126212882404,0.24591024986411225,0.01120830694064808,1.0958139287088284,875
0.01979425505415371,0.6465575239763814,0.3318026808769011,0.9242016522440869,1056
0.005179250462104388,0.35350511837019916,0.02989916805387632,1.0133911737559909,1426
0.005192577223757131,0.21961298110340424,0.04800817323099948,0.7392243689323912,1043
0.011928093961890412,0.5386135410618788,0.43896969510458395,0.8181151195028198,414
0.005560971880949235,0.827893206357815,0.05401602207308805,1.2073986969468753,1276
0.003885047457750722,0.45490392692393455,0.13897273653727069,0.7162360556863806,758
0.015991811062509784,0.7402229112390482,0.08141462230953408,0.8060040867857138,564
0.017819402383095526,0.449099741890984,0.011099044173743033,1.0536088801814305,1430
0.0075749064353900705,0.2076078611799447,0.022295195329687684,1.1865071179336808,891
0.004263853066965778,0.5076646787013221,0.054240982724173326,1.2587269127121987,1382
0.005115093819777936,0.7101618900049487,0.09016966839981971,0.9159473974387393,644
0.012681756258888047,0.5448255823760213,0.0883169376419335,1.066872552081568,1073
0.01672677582263063,0.5764212561946305,0.10068914624355202,1.063195000527357,1687
0.012526149982768853,0.24174876842675336,0.12286746212440003,1.0660645487168279,927
0.01253124157590244,0.314453138941683,0.0746256813932949,1.1757337287569072,1433
0.006696343755375343,0.5824922737677399,0.3313772808308662,1.1722186414078963,455
0.009245720441513474,0.5763301881997142,0.08781131624607665,1.0355415991455028,1331
0.012412689729972852,0.2386811981348098,0.06375653236072978,0.800871718813096,1547
0.01693968049050589,0.5019654385690662,0.025142578285241204,1.1128721978593636,852
0.018187030687229,0.41794995583487066,0.03773322065313517,1.1655580750972916,1483
0.012736643805131809,0.3801340601613523,0.010167791641326614,1.1462694961813042,693
0.008721429239256288,0.4126390617861013,0.017813298248957842,1.191453482665229,515
0.01522695412464753,0.5116894744604158,0.04892522997675787,1.1455524710723226,397
0.004462944454860994,0.8387479382582697,0.18457205970500137,1.0060328863491281,493
0.010282913719056026,0.7004853625819805,0.14323352546110346,1.0209463928746145,1752
0.012281108589284375,0.3841721979575832,0.03468000146648438,0.9301728767647396,1391
0.012191697045823647,0.2517322843964936,0.37007058790218755,1.0652555851681802,1046
0.01760587009345716,0.6937061711647001,0.47073565362107245,1.202006937988184,825
0.015221729264454871,0.40023108352576386,0.41947266221699653,0.9919554239737478,813
0.010823175369386949,0.8051118661217589,0.22722310299619553,0.8612636747450549,1313
0.018766241908113688,0.8414815376839486,0.013505969107767796,0.8358274434597526,1570
0.01873884756408941,0.6717052160948489,0.0952531676689535,1.229600765339663,1015
0.014808633020982495,0.6051766629926983,0.03689516781243788,1.2587141418322167,1124
0.010916084972832741,0.48483111868368456,0.04660450857697083,0.7157403962695994,1033
0.01011220987021633,0.7725291897124613,0.016902060840338316,1.1721861989524398,1214
0.017747888335725687,0.824607987253065,0.020166953846931446,1.0923493478171205,755
0.016622970485530603,0.4998867398339628,0.01697754853879016,0.744629105137433,632
0.008755152287535393,0.6357505181189538,0.1975465012105649,0.7670916903719245,1511
0.005336733912024998,0.7880890066023707,0.03361214785452218,0.8467498832397904,1680
0.006668341359174686,0.5966124455121607,0.02956040875786964,1.1574412601672113,907
0.002665095342728892,0.30999473282693935,0.5912390261232064,0.9355425214779243,1124
0.015711703447452784,0.2805973315780806,0.0500410038453647,1.1986161204379377,722
0.01841911219015305,0.8088912220444031,0.2864599460709495,0.7252979217790329,1328
0.01939581265466199,0.3547051646238174,0.38670506807494925,1.006793260334086,421
0.007813960750498035,0.5007295320967908,0.21575343490667168,1.149803370768936,870
0.007504923531002969,0.6983999399786925,0.04102121470188482,1.082020986543645,1318
0.009859912737114535,0.3205062347655574,0.09527624689485688,0.843363266543691,1433
0.014082160107304677,0.7178306582047616,0.11264325958217186,0.9128058431606696,1659
0.007064679400695134,0.621557031880408,0.03815576331326604,0.9985446105099858,804
0.01749450623788676,0.548758631956675,0.012338065075212557,1.2425169192807126,1169
0.013634089720443351,0.8334020224941008,0.061393270174931354,1.169398648303798,1036
0.0022723143326470255,0.8181047591052459,0.07658436941224425,0.9268081261917608,675
0.008956326082593459,0.4267486191413676,0.12302436501857504,0.9493189101418184,1803
0.015002439240227932,0.49636664304702327,0.4071744888633769,1.0343073707452366,1088
0.013929385002850106,0.7954781689974479,0.011032268931270758,1.2582502061440164,380
0.014482288477855222,0.4401538829680397,0.0319626399594067,1.2891773484584939,1450
0.01825679145838744,0.7629667138934966,0.07431899723896551,1.1420937290597815,1377
0.004183614453922615,0.602685827807681,0.18167011512730868,1.1271660179443255,1142
0.0057577119949491625,0.21417670971748987,0.0213524776479213,1.1718740372763667,1038
0.007860327192980732,0.40979141833393284,0.4750193795348716,0.750086100119731,1436
0.009568942560125231,0.5775505527737822,0.17390697515405146,1.1067402367505372,1590
0.01648653120068674,0.22015339747299123,0.03767310542668311,1.2015356913240445,1206
0.006715393845439942,0.4022699519557135,0.14373082600696543,1.1439580270369738,393
0.01798217361766424,0.7857031189688339,0.014012940329173867,1.0108839231961089,783
0.008021770052364324,0.7713244813611695,0.021151785536013313,0.7921142994566602,788
0.01714145359343942,0.29193296518187895,0.16796183077316762,0.819039356646255,1273
0.019492290737339758,0.7063828446385609,0.014167815710956365,1.1536193156876926,374
0.008538508891108217,0.260746312849332,0.01969829346017191,1.1414910292992362,887
0.004528974350779322,0.6084070895902924,0.279172502039049,1.164830920352711,1420
0.0034884398662598714,0.22750600349838512,0.049878229900402485,1.1077745809078041,1730
0.012368761986487025,0.33632937895461495,0.5020985490391027,0.7556949422950406,956
0.018116295154361733,0.8127907281184916,0.32034547851071155,1.1745132226814217,371
0.007155376817836512,0.7178999920414606,0.17372875644459349,0.8190982944861902,635
0.005623011914519796,0.5480365866180419,0.030154817950929592,1.0085039101578546,520
0.01845740022169255,0.8918352595614905,0.4700960333801229,1.0039220720058435,1252
0.004076949342003909,0.3140801209401008,0.06026476151272673,1.2996799181585255,481
0.0043301660258384935,0.44988149857961146,0.010395197929465753,0.9249490100429938,482
0.01794603924135368,0.40409221956724456,0.10585785030961739,0.9437804870241666,1228
0.00811931326016996,0.6614215379639585,0.5222793149744919,1.1334411464932475,476
0.0021383722247372366,0.6097403648086499,0.18192608053248552,0.7552672583962937,636
0.0179169324633715,0.7798880915198658,0.08530446761109407,1.2412273514280978,975
0.013784593046168915,0.39144616331992166,0.019580288554969735,1.0341268968741497,1508
0.013874530085130204,0.29026003274115525,0.5030789319645786,0.8629522292347086,1495
0.01776548371579871,0.3491353031449306,0.015771717123766692,1.2809003984681127,414
0.00526929845791803,0.3832696366959749,0.21470303036130758,0.8442243614245948,1251
0.019671123775910664,0.823735524370991,0.10710508402092835,1.247123799971603,1228
0.0048422887444910315,0.6772390428258996,0.09058386842495933,1.0625143732904323,1143
0.01664798486106133,0.889027488580338,0.01637186079446934,0.9754923396095112,1194
0.019458119295323307,0.48760808343583,0.06515675101269082,0.7241892081361387,1122
0.016167250188665258,0.8806201237826294,0.020395699001278217,0.9271037377923323,1383
0.016253933570996554,0.590142738492827,0.023716824382198905,1.0219529426872414,1426
0.017171164240530872,0.2689723320146523,0.21829791287611794,0.9651129324288299,1111
0.01682082515917324,0.23462888378087754,0.04691966992960901,1.2317667142778004,1592
0.017133293588905394,0.38654591289330825,0.10022606177477233,0.8965028749312054,1366
0.008605190036928159,0.4472705831495193,0.4831015599005325,1.269140166481911,747
0.014034883326780089,0.8414205033434516,0.013879187326719607,1.0858235096752598,452
0.0172317888677825,0.31215758933870374,0.2320828752772965,0.9917699682732622,846
0.01058510543181033,0.5237123695984713,0.11945414816752352,1.0551057719558328,881
0.019666518614115395,0.6345545929002362,0.06436150834171321,1.2641912817121976,1286
0.01267190695137076,0.8135439232860471,0.01556586258169659,1.0922520291284787,1682
0.016913169992690914,0.7559817277106449,0.015407119672003687,1.0990190839246567,1308
0.01265246541861562,0.28562395363548143,0.23357429302096372,0.7280228933706725,1750
0.01905393910585378,0.3334212347060561,0.07848860388311031,0.7718039691221893,1665
0.013172242953625474,0.3559421405122606,0.02392967145926038,1.2783278418474753,1101
0.003478157105074195,0.37747404659148076,0.022140093651959496,0.7821919387175873,1399
0.009107013475598292,0.5566843986075076,0.013016661244374825,1.1581954311197147,520
0.01117461699526867,0.4529465124948119,0.4775996669304246,1.133538316673121,1683
0.01795736410286322,0.43688750776285845,0.37142047497308933,1.105127387817176,792
0.016274068282884982,0.5666965153568603,0.013810847141621277,1.217424965654429,961
0.008965078979850296,0.49551881871972403,0.07441170643963406,1.2243086842361972,1145
0.007874480762152431,0.4888826368312936,0.04923099669085316,0.9178129198465496,1271
0.008502499143884044,0.7971681881449755,0.4688575299840961,1.0740409749831836,1230
0.017964318590369403,0.6603400340711503,0.15530863956582003,1.1108131727299773,1791
0.0037531235426202913,0.4473509073824721,0.03620088868153899,1.0646960022881982,884
0.008905537857747642,0.4396614109850302,0.06898446200750996,1.033266719513767,1251
0.008261356716449163,0.27817787264503246,0.13504388546341795,1.255796260565715,1369
0.012044697650406616,0.8294118182112102,0.022463467453585254,0.924552670830993,889
0.018259351062099412,0.21353575045973314,0.3101630849495316,1.091688169993881,894
0.003883015703004574,0.895180127699069,0.040005345541014266,1.2522343904280593,1520
0.011737645877612073,0.2993939671658147,0.02528458811942859,0.7968827469144001,1538
0.017185780174126707,0.7881753342224092,0.01575420636237845,0.8693356620170285,378
0.011936937572151656,0.24449445068519832,0.05381917375242371,1.2957698288559394,1279
0.013287745405263994,0.6765981523403728,0.04893018006210949,0.9694621652698383,1497
0.007409560467617688,0.8984237662175381,0.051479609138541965,0.7327021490183157,1442
0.01947548192022255,0.28127212227507015,0.045504219091069636,1.284605202020037,528
0.012492101195107094,0.5009160970795714,0.01405402551861323,0.8599808004296522,1339
0.00931437760294031,0.2737895862744055,0.2613170597467213,1.1814158239511892,1677
0.016775913539417805,0.38068659099646784,0.022607803576777018,0.7599173766276897,1673
0.018658481989650443,0.6211171655908059,0.016313876866701892,0.7103591344425193,1449
0.018900061893913658,0.3181013328204964,0.022923798779377672,1.0589413847272215,1262
0.016932018395429946,0.7274422765933686,0.09188768483255125,0.8621997702297641,1499
0.00845556965496868,0.7241227527876744,0.3310220574438332,0.9352979649815415,1690
0.005134003504372569,0.6847543230817705,0.06178700314904079,1.1845236757398219,1802
0.003709495602578463,0.695205323410236,0.013979444213681086,1.2156601383003025,969
0.006916644638353436,0.5491030689894882,0.5278955600479802,0.7453367540508057,889
0.01816182577179807,0.4257226085220356,0.4170568064417401,1.1619347193521647,595
0.0020600851546080544,0.7882370816342297,0.01735918794171614,1.064521212011143,553
0.013554210355102224,0.2511945580782395,0.1328197075370965,0.808358560612539,816
0.005647857108240997,0.6956946383033975,0.288902464776708,0.8982786842440293,680
0.007513626465034959,0.47200479774319093,0.11003880938413435,1.260536559505678,675
0.0127653814366297,0.6967246039331157,0.23903044180067154,0.9952730243288981,1414
0.010085948069794654,0.32778461779478696,0.025842258494832814,0.7462332422324867,1277
0.00776731271322568,0.7395811558701755,0.030275310413411995,1.2549505875469755,1710
0.016630758834111393,0.8086745280170229,0.06308028351641112,1.0983050432554062,474
0.005739395226919084,0.4249346602517719,0.4960612076820215,1.178920080276884,732
0.010350607448559975,0.46365656978019265,0.04742276365196639,0.9182705445950448,1692
0.015646901175014643,0.5925195580331548,0.07430150810676275,0.7217696965928185,849
0.015595289120418009,0.4461905873677111,0.014196035360866792,1.290384767101778,1400
0.011196206338274705,0.43944011615786815,0.25462738325008094,0.8582599708254955,448
0.007367799665692258,0.28204071713748724,0.16127543675026101,1.2993092586304353,1009
0.013815195965158627,0.6979073383556389,0.021558209069353677,1.1188298035692352,787
0.006754187645239612,0.5686435728076367,0.06816890566464197,0.8177610222541764,1389
0.01216416092862325,0.46495294314439245,0.040131252948183316,0.7488973996622985,1115
0.013206715647893745,0.6635471146532542,0.019070040137818562,0.9344512361149465,1516
0.011932713136028809,0.8008935179779684,0.023107633312152244,1.0866209808129272,370
0.003448819187454496,0.6187882195001997,0.4564605223705396,0.8577114966584131,1798
0.01426552121491162,0.654716391571599,0.009920062201096614,0.7999756004876144,401
0.0135933866883403,0.34603117531340255,0.3157071267718614,0.8347717479177639,1624
0.018615301936401946,0.6933471122158492,0.010711280880146563,1.024418708188267,660
0.014358338458104886,0.49759025823987574,0.011681079327552097,1.1659601552652317,648
0.008499947630435687,0.3555729520149407,0.05109253608981692,0.7122488595053659,1714
0.014740661194634517,0.44940472774994367,0.09644373112003658,1.2842363337513039,844
0.0034212087272520184,0.46697910485074157,0.5876683949100048,1.0821144091187005,1741
0.018398353490694172,0.21315576906830833,0.019445982782735304,1.110265662965085,892
0.017148156064913166,0.42274911453381864,0.014659612826683311,0.7199544933099056,1459
0.01935416065118137,0.4725609743482672,0.06156104250302808,1.229814880932628,1642
0.005923418743201028,0.8773873570972992,0.07869944044035947,1.2799436208672463,1528
0.011326096840418638,0.663714529574193,0.1195174606905005,1.2115344783542874,1683
0.018272977367164538,0.6558073642483042,0.2709527034886683,1.2367380916333701,417
0.0020512434492581475,0.5633830914332565,0.3056078296020944,1.2122928495931273,1822
0.003127416268435213,0.22001886013703564,0.032300929817246936,1.256348255388131,1674
0.0025078453699451954,0.5199504557802584,0.07769743625159699,1.263392854245684,1823
0.009510300594217017,0.38064626520408673,0.24391966833811543,0.8119607513114993,583
0.009890548970425893,0.686572887688423,0.022708222788698027,1.2931608992759536,1069
0.010652994916911997,0.6080709770417748,0.05727950607058899,0.9285746116123279,761
0.016909636733073267,0.8304278094742703,0.029726705278239823,0.7618836982620246,689
0.018723689035348115,0.23750533784321243,0.5135215178161873,1.2029979952970136,1460
0.012879843243442612,0.4745693944488318,0.028338140367276846,0.9539726403258492,1802
0.0030643689190248853,0.38936212446946905,0.24933602655226997,1.1295805586911176,398
0.009937240205490095,0.7500041875052232,0.015338049824975719,0.774151809613002,1243
0.008435499859850256,0.30885801203389907,0.5069277542411726,0.9303327187484631,1049
0.00861145110554924,0.7623162536910615,0.026839275657546038,1.2580545726908476,1354
0.01926348936016938,0.45874396115460764,0.1334098182887317,0.8517823521744261,735
0.008046260166494302,0.7586132236243293,0.011439823546202158,1.038859749336598,1708
0.01955014678148445,0.4408336401236702,0.0224962999676182,0.9552628152658552,1070
0.004823462272239493,0.8122251852911819,0.1442514294800436,0.7364946064579693,1051
0.006325305021077017,0.7282998361160407,0.017726465531044226,1.2127607605090454,687
0.0037846669083709495,0.532088964043723,0.08557281293583298,1.114787192038266,371
0.014717231674742252,0.5070827124860505,0.046202690336381524,0.9307582240588305,748
0.01549256462511193,0.7788400389686747,0.028968419212787637,1.0037326470748296,1121
0.016326130612961127,0.3364970163404789,0.04900641451467043,0.7892596242473375,1480
0.016997599719953578,0.7068834543198654,0.07046687386928135,1.1121618798063155,1776
0.014691846728007062,0.671153829851879,0.10178780590907256,1.1141243874113993,611
0.01456429855237329,0.8260201910579126,0.013151488178015239,1.1373771125512948,1270
0.010952349345307857,0.24223603705888458,0.3965633504532103,1.2386726401062211,900
0.0072120954120289335,0.7725980840933091,0.3385897588703151,1.0559911004730658,1475
0.015952555533450017,0.6665143941906653,0.026614214563184076,0.8146414824948854,1030
0.015170303167583972,0.2892795972502244,0.1060787973084949,1.1597237049485416,655
0.003156654694114687,0.5403056705130613,0.12489783916148905,0.8306035008800633,459
0.002822774933728377,0.8023337960420829,0.4332316900591616,0.8564891436254279,1656
0.017670570122174514,0.8837294124735258,0.0626509613816628,0.9689421558406599,1110
0.011083944880076605,0.773745487469462,0.5022502781481326,0.7857704594681227,1622
0.01885363812518658,0.26502047361893394,0.08219253694930045,1.0337241132402981,1469
0.014769872781417665,0.42373937877797435,0.02645884250670128,1.0471202151759766,1736
0.01932646013618559,0.5026349571950772,0.2987589215265603,1.2295253930800727,1754
0.016641493279074507,0.7941722567682838,0.1256161483174441,0.9260314521664861,1148
0.011965929075679206,0.6405610353146012,0.02364752607209955,1.292584302946933,1190
0.008432850312925486,0.5913332349839395,0.02820720401139403,0.76437679928931,1811
0.008214560056962417,0.6535740517564195,0.022680386440983327,0.8585862607742899,748
0.01801901416643354,0.49511213619232997,0.05425033646165786,1.2778637170983083,635
0.016874317704685476,0.4065649629803641,0.09592334562329666,0.8074860661112992,1569
0.008387357321076393,0.6078583767022243,0.5597377652451939,0.7398587171416547,1626
0.006265059398656349,0.236014997068574,0.3477307660567082,0.9688417834788714,658
0.009918849141051511,0.8095706420354605,0.035512170978777104,1.2052264359104692,1346
